epoch,accuracy,loss,val_accuracy,val_loss
0,0.5093621015548706,0.6926451325416565,0.5087292194366455,0.6923739314079285
1,0.5112838745117188,0.692452609539032,0.5084584951400757,0.6924771666526794
2,0.5086854100227356,0.6924912333488464,0.5084856152534485,0.6922902464866638
3,0.5084282159805298,0.6924764513969421,0.5097306966781616,0.6923154592514038
4,0.5093621015548706,0.6924537420272827,0.5093517303466797,0.6923006772994995
5,0.5096868872642517,0.6924223303794861,0.5102179050445557,0.6922800540924072
6,0.5103229880332947,0.6923657059669495,0.5101637840270996,0.6922639012336731
7,0.5103839039802551,0.6924044489860535,0.5103802680969238,0.6922214031219482
8,0.5098899006843567,0.6922735571861267,0.5104073882102966,0.6922003626823425
9,0.5113041996955872,0.6922809481620789,0.5116795301437378,0.6921089291572571
10,0.5109049677848816,0.6922330856323242,0.5109216570854187,0.6919535398483276
11,0.5128538012504578,0.6921547651290894,0.5116795301437378,0.6919623017311096
12,0.5110943913459778,0.6921131014823914,0.5113547444343567,0.6921229958534241
13,0.5127049684524536,0.6920539140701294,0.5117065906524658,0.692141592502594
14,0.5125019550323486,0.6920046806335449,0.512302041053772,0.6919988393783569
15,0.5137267708778381,0.6919340491294861,0.512762188911438,0.6920812129974365
16,0.5125425457954407,0.6919530630111694,0.51273512840271,0.6920661926269531
17,0.5133072137832642,0.6919026374816895,0.5116254091262817,0.6919907927513123
18,0.5136387944221497,0.6918154954910278,0.5101096034049988,0.6920410394668579
19,0.5132801532745361,0.6917626261711121,0.513168215751648,0.6919198632240295
20,0.5133681297302246,0.6917931437492371,0.5128434300422668,0.6919335126876831
21,0.5147621035575867,0.6916670799255371,0.5126539468765259,0.6919213533401489
22,0.5139162540435791,0.6915835738182068,0.5095953345298767,0.6918857097625732
23,0.5160478353500366,0.6915550827980042,0.5148734450340271,0.6919416785240173
24,0.5138823986053467,0.691608726978302,0.51273512840271,0.6918901205062866
25,0.5154523253440857,0.6915018558502197,0.513222336769104,0.6919258832931519
26,0.5161696076393127,0.691493570804596,0.5125457048416138,0.6918637752532959
27,0.5169342756271362,0.6913632154464722,0.5141967535018921,0.6918568015098572
28,0.5166162252426147,0.6913271546363831,0.5143862366676331,0.6919549703598022
29,0.5184568762779236,0.6913807392120361,0.5130870342254639,0.6919116973876953
30,0.5182944536209106,0.6912063360214233,0.5114900469779968,0.6920185685157776
31,0.5168666243553162,0.6912245154380798,0.515658438205719,0.6918560266494751
32,0.5190117359161377,0.6911382675170898,0.5133576989173889,0.692094624042511
33,0.5201147794723511,0.6911399364471436,0.5121937990188599,0.6922010779380798
34,0.5182268023490906,0.6910884976387024,0.5127080678939819,0.6924417018890381
35,0.5193027257919312,0.691032886505127,0.5122479200363159,0.6920311450958252
36,0.5184704065322876,0.6910107731819153,0.514548659324646,0.6920594573020935
37,0.5191267728805542,0.6909234523773193,0.5143862366676331,0.6921347975730896
38,0.5182132720947266,0.6908791661262512,0.514332115650177,0.6920298337936401
39,0.5175771713256836,0.690995454788208,0.5164163112640381,0.6920942068099976
40,0.5195937156677246,0.6908853054046631,0.515008807182312,0.6922000646591187
41,0.5194312930107117,0.6909006834030151,0.51503586769104,0.6920192837715149
