epoch,accuracy,loss,val_accuracy,val_loss
0,0.5116870403289795,0.6925320029258728,0.5196840167045593,0.6918230652809143
1,0.5157913565635681,0.6920020580291748,0.5193914175033569,0.691789984703064
2,0.5154743790626526,0.6919294595718384,0.5182861685752869,0.6918660998344421
3,0.5159538984298706,0.6918711066246033,0.5197815299034119,0.6917059421539307
4,0.5159132480621338,0.691799521446228,0.5214069485664368,0.6917681694030762
5,0.5158238410949707,0.6917420029640198,0.5235525369644165,0.6914752125740051
6,0.5166690945625305,0.6917746067047119,0.5245603322982788,0.6912845373153687
7,0.5196518301963806,0.691487193107605,0.5216995477676392,0.6911837458610535
8,0.5194486379623413,0.6915251612663269,0.5246903300285339,0.6911115646362305
9,0.5198875069618225,0.6913021802902222,0.5242027044296265,0.6908220648765564
10,0.51913982629776,0.6915302276611328,0.5264783501625061,0.6909077167510986
11,0.521334171295166,0.6913877129554749,0.5224472284317017,0.6911370754241943
12,0.5204564332962036,0.691162645816803,0.5252755284309387,0.6908476948738098
13,0.5199281573295593,0.6912736296653748,0.5262832641601562,0.6907331347465515
14,0.521179735660553,0.691108763217926,0.5279737114906311,0.6907876133918762
15,0.5216186046600342,0.6911306977272034,0.5288514494895935,0.6906917095184326
16,0.520749032497406,0.6909772753715515,0.5248528718948364,0.69090735912323
17,0.520854651927948,0.6910204291343689,0.5263807773590088,0.6907423734664917
18,0.5221225023269653,0.6911398768424988,0.5267059206962585,0.6907826662063599
19,0.5207083821296692,0.6910249590873718,0.5286238789558411,0.6907933950424194
20,0.5226670503616333,0.690925657749176,0.5293065905570984,0.6906943321228027
21,0.5225532650947571,0.6909638047218323,0.5288839936256409,0.6905554533004761
22,0.5224069952964783,0.6909448504447937,0.5292741060256958,0.6906754374504089
23,0.5221062898635864,0.6909149289131165,0.528168797492981,0.6905748248100281
24,0.5222525596618652,0.6909422874450684,0.5270310044288635,0.690617024898529
25,0.5212773084640503,0.6908348202705383,0.5290465354919434,0.6905794143676758
26,0.5230571627616882,0.6907463669776917,0.5254380702972412,0.6908071041107178
27,0.5204564332962036,0.6909408569335938,0.5269659757614136,0.6907065510749817
28,0.5223013162612915,0.6909831166267395,0.5286564230918884,0.6905534267425537
29,0.5223094820976257,0.690615177154541,0.5271610021591187,0.6906569600105286
30,0.5246500968933105,0.690508246421814,0.5246253609657288,0.6907172203063965
31,0.5226426720619202,0.690622091293335,0.5303793549537659,0.690495491027832
32,0.5236260890960693,0.6905750632286072,0.5306069254875183,0.6904548406600952
33,0.5239349007606506,0.690563440322876,0.5303793549537659,0.6903201937675476
34,0.5215373635292053,0.6907737851142883,0.5282987952232361,0.6905096769332886
35,0.5239430665969849,0.690473198890686,0.5308669805526733,0.6904132962226868
36,0.5232115983963013,0.6903934478759766,0.529664158821106,0.6902300715446472
37,0.523593544960022,0.6903367638587952,0.5303793549537659,0.6903605461120605
38,0.5245769619941711,0.6903794407844543,0.5312896370887756,0.6901674866676331
39,0.524812638759613,0.690312385559082,0.5277136564254761,0.69068443775177
40,0.5236179232597351,0.6902522444725037,0.5295666456222534,0.6903440952301025
41,0.5258854627609253,0.6900526881217957,0.5310295224189758,0.6902937293052673
42,0.5251783728599548,0.6900826692581177,0.5304118990898132,0.6903340816497803
43,0.5247476696968079,0.6901576519012451,0.5276811718940735,0.6905816197395325
44,0.5262105464935303,0.6899659633636475,0.5265758633613586,0.6907184720039368
45,0.5252596735954285,0.6899163126945496,0.5297617316246033,0.690341591835022
46,0.5249833464622498,0.6899248361587524,0.5263807773590088,0.6904665231704712
47,0.5253003239631653,0.6899455189704895,0.5271610021591187,0.6906141638755798
48,0.5272508859634399,0.68979412317276,0.5300868153572083,0.6906410455703735
