epoch,accuracy,loss,val_accuracy,val_loss
0,0.508542537689209,0.6927701234817505,0.5079638957977295,0.6926975250244141
1,0.511568546295166,0.6925567388534546,0.5021563172340393,0.6936044096946716
2,0.5113170146942139,0.6925938129425049,0.5100626945495605,0.6927043199539185
3,0.5129126906394958,0.692497968673706,0.5100914239883423,0.6926237344741821
4,0.5127114057540894,0.6924743056297302,0.5131677389144897,0.6925849914550781
5,0.5117769837379456,0.6924687623977661,0.505060076713562,0.6926735639572144
6,0.5118273496627808,0.6924204230308533,0.5060088634490967,0.6926228404045105
7,0.5138111114501953,0.692262589931488,0.505060076713562,0.6925944089889526
8,0.5126467347145081,0.6923651099205017,0.5141739845275879,0.6924211382865906
9,0.5139333009719849,0.692197322845459,0.5069863796234131,0.692361056804657
10,0.5149467587471008,0.6921242475509644,0.5119889378547668,0.6924576759338379
11,0.5134804844856262,0.6922812461853027,0.510867714881897,0.6921780705451965
12,0.5151624083518982,0.692091703414917,0.5144327282905579,0.6920593976974487
13,0.515608012676239,0.691896378993988,0.5006037354469299,0.693519651889801
14,0.5155505537986755,0.6918613910675049,0.5103501677513123,0.6922212243080139
15,0.5183178186416626,0.6917150616645813,0.5131102204322815,0.6920884251594543
16,0.5165927410125732,0.6920403242111206,0.5144039988517761,0.6919568181037903
17,0.5178577899932861,0.6916659474372864,0.5142602324485779,0.6918585300445557
18,0.5173474550247192,0.6915585398674011,0.5127364993095398,0.691989541053772
19,0.5183178186416626,0.6915500164031982,0.5128514766693115,0.6920715570449829
20,0.5191802978515625,0.6914902925491333,0.5100914239883423,0.6923493146896362
21,0.5190940499305725,0.6913854479789734,0.5149790048599243,0.6917248964309692
22,0.5187706351280212,0.6913255453109741,0.5135127305984497,0.6916989088058472
23,0.5195684432983398,0.6912243366241455,0.513225257396698,0.6924161911010742
24,0.5191299915313721,0.6912438273429871,0.5150652527809143,0.6916496753692627
25,0.5205172300338745,0.6911488771438599,0.5158990025520325,0.6917253732681274
26,0.5197840929031372,0.6911719441413879,0.512650191783905,0.6923449635505676
27,0.5208765864372253,0.6910756826400757,0.5164165496826172,0.6917839646339417
28,0.5201722383499146,0.6910321116447449,0.5143752694129944,0.6920846104621887
29,0.5197625160217285,0.6910308599472046,0.5155540108680725,0.6916122436523438
30,0.5191299915313721,0.6910868287086487,0.5169915556907654,0.6917096376419067
31,0.5215809941291809,0.6909264326095581,0.5134552121162415,0.6918399333953857
32,0.5222997665405273,0.6909025311470032,0.5164165496826172,0.6919931769371033
33,0.521243155002594,0.6909180879592896,0.5166465640068054,0.6917858719825745
34,0.5213150382041931,0.6909629702568054,0.5155252814292908,0.6921215057373047
35,0.5212719440460205,0.69086754322052,0.5157265067100525,0.6920322775840759
36,0.5204309821128845,0.6909587383270264,0.5110689401626587,0.6923283934593201
37,0.5230185389518738,0.6905298829078674,0.5144039988517761,0.6920900940895081
38,0.5217534899711609,0.6907224059104919,0.5159852504730225,0.6919962763786316
39,0.5216097235679626,0.6906961798667908,0.5157840251922607,0.6919955015182495
