,Long,Short
2017-01-03,0.013714384276205204,-0.00856724043685696
2017-01-04,-0.009049231558597137,0.01158195167163788
2017-01-05,0.006699455245943153,0.005146909328568161
2017-01-06,0.00022449569743582254,0.00106456132231314
2017-01-09,0.006042065236796512,0.001473643332447805
2017-01-10,0.012060894308297621,-0.0003471613218867575
2017-01-11,-0.0031311482368183265,0.004985397891410404
2017-01-12,0.006711502543436265,0.0044969631506856286
2017-01-13,0.002922314735169085,-0.004264702771517015
2017-01-17,0.012925755516558834,-0.017450758847630986
2017-01-18,-0.007899990579176652,0.008995222223452438
2017-01-19,0.0062036342218551145,-0.0006071940652491947
2017-01-20,-0.003758235843661306,0.0037692430221150874
2017-01-23,0.007280698930131923,-0.023846283722556226
2017-01-24,0.006052344744638427,-0.005330697734657874
2017-01-25,0.006676619489697932,0.007360344550031583
2017-01-26,-0.0003208458273812664,-0.0030094336370088182
2017-01-27,-0.004135826740361304,0.0028338384043025354
2017-01-30,0.0031727024984211094,0.00367116848784006
2017-01-31,-0.0016490262086935048,0.000595090574505086
2017-02-01,-0.0018392693153501782,-0.0005096911067083209
2017-02-02,0.01223866395836748,-0.004973679043627066
2017-02-03,0.011270094263805642,0.00014129484168510232
2017-02-06,-0.004672533786464228,0.0025655107268863996
2017-02-07,0.0036869301412662202,-0.0027862234189103717
2017-02-08,0.010566362860387124,-0.00235493853306461
2017-02-09,0.0053632936750210415,-0.0006343450420668084
2017-02-10,0.005417748930995248,0.0009372591378708384
2017-02-13,0.0040851304756172714,-0.000607144505493451
2017-02-14,0.007056465654553345,-0.011899817090074993
2017-02-15,0.0001831901116545409,0.004325975109633884
2017-02-16,0.0008283210572569977,-0.003249470772697316
2017-02-17,0.0046844254112940135,-0.00825486529487165
2017-02-21,-0.003671953352627899,0.007279340689583113
2017-02-22,0.006996621439769113,0.002347159151003142
2017-02-23,0.004397343424930811,0.0007212953523219046
2017-02-24,0.005719061329480568,-0.0013034312446845609
2017-02-27,0.0032189788289776256,0.002848302699200589
2017-02-28,0.0136319567637887,-0.007534458860560167
2017-03-01,-0.004557997217197229,0.008740790071120918
2017-03-02,-0.003267662170712693,0.002396498073780806
2017-03-03,-0.0023059101741584763,0.005601545968021915
2017-03-06,-0.010267421833987277,0.004509396992344439
2017-03-07,-0.009022556361903323,-0.0044719105382795225
2017-03-08,0.001669562541145464,0.008463325974197711
2017-03-09,0.006122543257517266,-0.009059742889421773
2017-03-10,0.005154273223562644,0.01247301994247979
2017-03-13,-0.009512063260104387,-0.0070286877342288666
2017-03-14,0.006477523967730814,-0.012033155215966106
2017-03-15,0.0039965496803416435,0.01552613327351653
2017-03-16,-0.003090746610495998,-0.0036359731668358817
2017-03-17,-0.00042033852304825816,0.001675766621160879
2017-03-20,-0.02083955969443092,0.009342794451595238
2017-03-21,0.003516172405502582,-0.0004620401462216983
2017-03-22,0.002364834382346337,-0.0025450403950526444
2017-03-23,0.005177473135959209,-0.005845181254104414
2017-03-24,-0.00421538902444406,-0.0005429439124447933
2017-03-27,0.013820392105987955,-0.008386820643117087
2017-03-28,-0.0009273840052771987,-0.0007756494634994949
2017-03-29,-0.004502040414393738,0.0015454642500351001
2017-03-30,-0.007218725318971919,0.0011295220333011446
2017-03-31,-0.00638732122405451,0.003892323095840333
2017-04-03,-0.006159644136611198,-0.0022926399087826676
2017-04-04,-0.006310082000674089,-0.0023465400805562364
2017-04-05,0.0184925663951929,-0.009656602190945518
2017-04-06,-0.005989450679178732,-0.0009573785954899439
2017-04-07,0.002150621813049536,-0.0015159918077497724
2017-04-10,0.005097725485517434,-0.0006262936647330241
2017-04-11,-0.018280967475329802,0.009186593084761075
2017-04-12,-0.014221359103429787,0.004355137055937852
2017-04-13,0.015857620159407892,-0.004898856300763321
2017-04-17,-0.008060344727129364,-0.00023482110166236358
2017-04-18,0.004712768000056977,-0.0015765758762268712
2017-04-19,0.012521958162362411,-0.009241228872314333
2017-04-20,-0.004962315601913214,0.007122959130750073
2017-04-21,0.015866306736554293,-0.010112430881132306
2017-04-24,0.002610848124487963,-0.00651246407503171
2017-04-25,0.0022821351109245215,0.0008308005582633226
2017-04-26,0.0024253340961990165,-0.006973859208348887
2017-04-27,-0.005743516157003792,0.004029984133506748
2017-04-28,1.888113210308795e-05,0.0018454122511051053
2017-05-01,-0.004549931818060881,-0.004770795135478534
2017-05-02,-0.002390186112365178,0.002186456607069287
2017-05-03,-0.006044632238904069,-0.013958725797940452
2017-05-04,0.009952131750907945,7.508486360856548e-05
2017-05-05,-0.011755237983494959,0.0019902062665315247
2017-05-08,0.0038074460030642744,-0.00019332203228081824
2017-05-09,0.011655068380596812,0.0022228128524554467
2017-05-10,-0.0034278368846428096,0.0007264987981447923
2017-05-11,-0.008874418145919416,0.0002613852742039513
2017-05-12,0.012095996189535297,-0.015276873359824018
2017-05-15,-0.0056494877902690584,-0.007774468756005881
2017-05-16,-0.02943509269850043,0.026373128464675544
2017-05-17,0.0003273813879915655,-0.010980846993393922
2017-05-18,0.012521507067010652,-0.017609172563903784
2017-05-19,0.015475297750093597,-0.008009653174946795
2017-05-22,-0.0007825509113169704,-0.001489932751705203
2017-05-23,-0.0006377832434351193,-0.014641838238110327
2017-05-24,0.0009706086168651318,0.002790408063174321
2017-05-25,-0.0006493509161415556,0.007577283809705404
2017-05-26,-0.0009976785982209857,-0.00042064722753757387
2017-05-30,-0.0011639615766593891,0.0012705144964235138
2017-05-31,0.016203608779258926,-0.006311922527851887
2017-06-01,0.0026360354883707806,-0.004181741212768653
2017-06-02,-0.003926304566339656,0.0072450729571029385
2017-06-05,-0.004049633925181562,0.007222300972886675
2017-06-06,0.0011478333431143462,-0.006301425094245106
2017-06-07,0.002275942796854824,0.0017478337986090553
2017-06-08,0.013734420831276451,0.028689465885548448
2017-06-09,-0.0015450799252018199,-0.0007844232509984117
2017-06-12,0.006080643230352389,-0.009165733763966599
2017-06-13,-0.008286955420862973,0.006678748980926163
2017-06-14,-0.004438928088251382,0.014770023806937937
2017-06-15,-0.008651211813146886,0.005205036956013409
2017-06-16,0.018491670292094774,-0.01018386934512775
2017-06-19,-0.006150006564132293,0.0037887984533536145
